pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
FLAVOXATE HYDROCHLORIDE,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,CHEMBL1200875,1970,Small molecule,Relaxant (smooth muscle),0,False,0,True,0,True,False,False,427.155035992
MORICIZINE,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,CHEMBL1075,1990,Small molecule,Cardiac Depressant (anti-arrhythmic),0,False,0,True,0,True,False,False,427.15657728
OXYPHENONIUM BROMIDE,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],CHEMBL1200906,1982,Small molecule,,0,False,0,True,0,True,False,False,427.172206048
TROSPIUM CHLORIDE,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],CHEMBL3084748,2004,Small molecule,,0,False,0,True,0,True,False,False,427.1914215
RANOLAZINE,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CHEMBL1404,2006,Small molecule,Anti-Anginal,0,False,0,True,0,True,False,False,427.2471065360001
PIMAVANSERIN,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,CHEMBL2111101,2016,Small molecule,,0,False,0,True,0,True,False,False,427.263505548
TICARCILLIN DISODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],CHEMBL1200855,1976,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,428.008866728
DIETHYLSTILBESTROL DIPHOSPHATE,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,CHEMBL1200598,1982,Small molecule,Estrogen,0,False,0,True,0,True,True,False,428.0789909239999
LAROTRECTINIB,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,CHEMBL3889654,2018,Small molecule,,0,False,0,True,0,True,False,False,428.177230384
IRBESARTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CHEMBL1513,1997,Small molecule,Antihypertensive (angiotensin II receptor antagonist),0,False,0,True,0,True,False,False,428.23245951600006
UMECLIDINIUM,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,CHEMBL1187833,2013,Small molecule,,0,False,0,True,0,False,False,True,428.25840574809
HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1200848,1975,Small molecule,Progestin,0,False,0,True,1,False,True,False,428.29265976
TRIHEPTANOIN,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,CHEMBL4297585,2020,Small molecule,,0,False,0,True,0,True,False,False,428.313789128
NANDROLONE DECANOATE,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,CHEMBL1200946,1983,Small molecule,Androgen,0,False,0,True,1,False,True,False,428.329045268
BESIFLOXACIN HYDROCHLORIDE,Cl.N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CHEMBL1201761,2009,Small molecule,,0,False,0,True,0,False,False,True,429.102225144
ERLOTINIB HYDROCHLORIDE,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,CHEMBL1079742,2004,Small molecule,,0,False,0,True,0,True,False,False,429.1455339279999
IPRATROPIUM BROMIDE,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.[Br-],CHEMBL2134724,1986,Small molecule,Bronchodilator,0,False,0,True,0,False,False,True,429.151470604
MIFEPRISTONE,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL1276308,2000,Small molecule,,0,False,0,True,1,True,False,False,429.26677936
BICALUTAMIDE,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL409,1995,Small molecule,Antineoplastic,0,False,0,True,0,True,False,False,430.061040808
CALCIUM GLUCONATE,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],CHEMBL2106119,2017,Small molecule,Replenisher (calcium),0,False,0,True,0,False,True,False,430.0635463639999
BUDESONIDE,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL1370,1994,Small molecule,Anti-Inflammatory,0,False,0,True,1,True,False,True,430.2355388079999
INGENOL MEBUTATE,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,CHEMBL1863513,2010,Small molecule,,0,True,0,True,0,False,False,True,430.235538808
TRANDOLAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,CHEMBL1519,1996,Small molecule,,0,False,0,True,0,True,False,False,430.246772188
BENZTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,CHEMBL1201039,1960,Small molecule,Antihypertensive; Diuretic,0,False,0,True,0,True,False,False,430.983496608
CLIDINIUM BROMIDE,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],CHEMBL1200950,1982,Small molecule,Anticholinergic,0,False,0,True,0,True,False,False,431.109605792
TIRBANIBULIN,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,CHEMBL571546,2020,Small molecule,,0,False,0,True,0,False,False,True,431.2208917880001
DOXAPRAM HYDROCHLORIDE,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl.O,CHEMBL3989519,1965,Small molecule,,0,False,0,True,0,False,True,False,432.21797059599993
BUCLIZINE,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,CHEMBL1201271,1982,Small molecule,Antinauseant,0,False,0,True,0,True,False,False,432.233226736
HYDROCORTISONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1683,1982,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,432.251188872
LATANOPROST,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,CHEMBL1051,1996,Small molecule,Antiglaucoma Agent,0,False,0,True,1,False,False,True,432.2875743799999
INDOMETHACIN SODIUM,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],CHEMBL3989410,1985,Small molecule,,0,False,0,True,0,False,True,False,433.090423972
FLUVASTATIN SODIUM,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],CHEMBL2218894,1993,Small molecule,Antihyperlipidemic; Inhibitor (HMG-CoA reductase),0,False,0,True,0,True,False,False,433.1665307800001
BREXPIPRAZOLE,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,CHEMBL2105760,2015,Small molecule,,0,False,0,True,0,True,False,False,433.1823981040001
MYCOPHENOLATE MOFETIL,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CHEMBL1456,1995,Small molecule,Immunomodulator,0,False,0,True,0,True,True,False,433.210052332
ETRAVIRINE,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,CHEMBL308954,2008,Small molecule,,0,False,0,True,0,True,False,False,434.0490712000001
OLAPARIB,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,CHEMBL521686,2014,Small molecule,,0,False,0,True,0,True,False,False,434.1754188160001
FLUNISOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL1512,1981,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,434.2104669319999
TRIAMCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL1504,1960,Small molecule,Glucocorticoid,0,False,0,True,1,False,True,True,434.2104669319999
DEXAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1530428,1973,Small molecule,,0,False,0,True,1,False,True,False,434.210466932
PARAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200342,1982,Small molecule,Glucocorticoid,0,False,0,True,1,True,False,False,434.210466932
BETAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200538,1965,Small molecule,Glucocorticoid,0,False,0,True,1,False,True,False,434.210466932
RIBOCICLIB,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,CHEMBL3545110,2017,Small molecule,,0,False,0,True,0,True,False,False,434.25425758000006
AZTREONAM,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,CHEMBL158,1986,Small molecule,Antimicrobial,0,False,0,True,0,False,True,True,435.051854504
RIVAROXABAN,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CHEMBL198362,2011,Small molecule,,0,False,0,True,0,True,False,False,435.0655693559999
CLOXACILLIN,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL891,1974,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,435.0655693559999
METHYLNALTREXONE BROMIDE,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-],CHEMBL1201770,2008,Small molecule,,0,False,0,True,1,True,True,False,435.104520412
VALSARTAN,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,CHEMBL1069,1996,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,435.227039788
SERTACONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,CHEMBL1201196,2003,Small molecule,,0,False,0,True,0,False,False,True,435.99706714
ERTUGLIFLOZIN,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,CHEMBL1770248,2017,Small molecule,,0,False,0,True,1,True,False,False,436.12888082
FLURANDRENOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL1201012,1965,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,436.2261169959999
MOXIFLOXACIN HYDROCHLORIDE,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,CHEMBL1200735,1999,Small molecule,,0,False,0,True,0,True,True,True,437.15176218
PAZOPANIB,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CHEMBL477772,2009,Small molecule,,0,False,0,True,0,True,False,False,437.16339397600007
REMIMAZOLAM,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,CHEMBL4297526,2020,Small molecule,,0,False,0,True,0,False,True,False,438.0691379480001
QUINAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,CHEMBL1592,1991,Small molecule,Enzyme Inhibitor (angiotensin-converting); Antihypertensive,0,False,0,True,0,True,False,False,438.21547206
POLYTHIAZIDE,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CHEMBL1587,1961,Small molecule,Antihypertensive; Diuretic,0,False,0,True,0,True,False,False,438.970881236
BINIMETINIB,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,CHEMBL3187723,2018,Small molecule,,0,False,0,True,0,True,False,False,440.02955888
DELAFLOXACIN,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,CHEMBL2105637,2017,Small molecule,,0,False,0,True,0,True,True,False,440.049917204
PREDNISOLONE PHOSPHORIC ACID,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,CHEMBL1201231,1973,Small molecule,Glucocorticoid,0,False,0,True,1,True,True,True,440.1600045179999
OZANIMOD HYDROCHLORIDE,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N.Cl,CHEMBL3707246,2020,Small molecule,,0,False,0,True,0,True,False,False,440.16151834
IBRUTINIB,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL1873475,2013,Small molecule,,0,False,0,True,0,True,False,False,440.196074008
BENZQUINAMIDE HYDROCHLORIDE,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O.Cl,CHEMBL1200707,1974,Small molecule,,0,False,0,True,0,False,True,True,440.207799836
TIROFIBAN,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,CHEMBL916,1998,Small molecule,Treatment of Unstable Angina,0,False,0,True,0,False,True,False,440.234493252
OXACILLIN SODIUM,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],CHEMBL3989567,1971,Small molecule,,0,False,0,True,1,True,True,False,441.09705064
DOLUTEGRAVIR SODIUM,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+],CHEMBL1213165,2013,Small molecule,,0,False,0,True,0,True,False,False,441.111221396
DOFETILIDE,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,CHEMBL473,1999,Small molecule,Cardiac Depressant (anti-arrhythmic),0,False,0,True,0,True,False,False,441.139212964
ALPELISIB,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,CHEMBL2396661,2019,Small molecule,,0,False,0,True,0,True,False,False,441.144630604
NEBIVOLOL HYDROCHLORIDE,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,CHEMBL1201731,2007,Small molecule,,0,False,0,True,0,True,False,False,441.151842432
PIFLUFOLASTAT F18,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc([18F])nc1)C(=O)O)C(=O)O,CHEMBL4297334,2021,Small molecule,,0,False,0,True,0,False,True,False,441.152526696
TROGLITAZONE,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,CHEMBL408,1997,Small molecule,Antidiabetic,0,True,0,True,0,True,False,False,441.160993964
DEFLAZACORT,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CHEMBL1201891,2017,Small molecule,Anti-Inflammatory,0,False,0,True,1,True,False,False,441.215137712
VILAZODONE,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,CHEMBL439849,2011,Small molecule,,0,False,0,True,0,True,False,False,441.216475104
METHACYCLINE,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,CHEMBL249837,1982,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,442.137615664
PIFLUFOLASTAT,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O,CHEMBL4299851,2021,Small molecule,,0,False,0,True,0,False,True,False,442.149991916
ELTROMBOPAG,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,CHEMBL461101,2008,Small molecule,,0,False,0,True,0,True,False,False,442.164105184
HYDROCORTISONE PHOSPHORIC ACID,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,CHEMBL1641,1960,Small molecule,Glucocorticoid,0,False,0,True,1,False,True,False,442.1756545819999
SELINEXOR,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,CHEMBL3545185,2019,Small molecule,,0,False,0,True,0,True,False,False,443.0929272920001
PITAVASTATIN SODIUM,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Na+],CHEMBL3989920,2017,Small molecule,,0,False,0,True,0,True,False,False,443.1508807160001
THIOTHIXENE,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CHEMBL1201,1967,Small molecule,Antipsychotic,0,False,0,True,0,True,True,False,443.170119168
CHLORAMPHENICOL SODIUM SUCCINATE,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],CHEMBL1200729,1959,Small molecule,Antirickettsial; Antibacterial,0,False,0,True,0,False,True,False,444.01031508
CANAGLIFLOZIN,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,CHEMBL2048484,2011,Small molecule,,0,False,0,True,1,True,False,False,444.1406731200001
TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,CHEMBL1200914,1997,Small molecule,Benign Prostatic Hyperplasia Therapy Agent,0,False,0,True,0,True,False,False,444.148570708
TETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CHEMBL1440,2006,Small molecule,"Anti-Amebic; Antirickettsial; Antibacterial,Antibacterial,Antibacterial; Anti-Amebic; Antirickettsial",0,False,0,True,1,True,False,False,444.153265728
DOXYCYCLINE ANHYDROUS,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,CHEMBL1433,1967,Small molecule,"Antibacterial,Antibacterial; Antiprotozoal",0,False,0,True,1,True,True,True,444.153265728
RALTEGRAVIR,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,CHEMBL254316,2007,Small molecule,,0,False,0,True,0,True,False,False,444.155745992
MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,CHEMBL58,1987,Small molecule,Antineoplastic,0,False,0,True,0,False,True,False,444.200884616
VIBEGRON,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,CHEMBL2107826,2020,Small molecule,,0,False,0,True,0,True,False,False,444.216140756
CEPHAPIRIN SODIUM,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],CHEMBL1201043,1974,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,445.037821512
GLIPIZIDE,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,CHEMBL1073,1984,Small molecule,Antidiabetic,0,False,0,True,0,True,False,False,445.1783753440001
CEFUROXIME SODIUM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+],CHEMBL2146124,1983,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,446.0508287200001
HYDROXYZINE HYDROCHLORIDE,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CHEMBL3186993,1956,Small molecule,,0,False,0,True,0,True,True,False,446.129461208
GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,2003,Small molecule,,0,False,0,True,0,True,False,False,446.152096528
PRAVASTATIN SODIUM,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],CHEMBL690,1991,Small molecule,Antihyperlipidemic,0,False,0,True,1,True,False,False,446.2280477399999
ERDAFITINIB,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,CHEMBL3545376,2019,Small molecule,,0,False,0,True,0,True,False,False,446.2430242000001
TRILACICLIB,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,CHEMBL3894860,2021,Small molecule,,0,False,0,True,0,False,True,False,446.25425758
HYDROCORTISONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200562,1978,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,True,446.266838936
ELVITEGRAVIR,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,CHEMBL204656,2012,Small molecule,,0,False,0,True,0,True,False,False,447.124878736
PROPANTHELINE BROMIDE,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],CHEMBL1240,1953,Small molecule,Anticholinergic,0,False,0,True,0,True,True,False,447.14090592
ARIPIPRAZOLE,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CHEMBL1112,2002,Small molecule,Antipsychotic; Antischizophrenic,0,False,0,True,0,True,True,False,447.148032464
PALBOCICLIB,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CHEMBL189963,2015,Small molecule,,0,False,0,True,0,True,False,False,447.2382731680001
SULFOXONE SODIUM,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],CHEMBL1200580,1982,Small molecule,,0,False,0,True,0,True,False,False,447.980937728
TOLVAPTAN,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,CHEMBL344159,2009,Small molecule,,0,False,0,True,0,True,False,False,448.15537034
CEFOXITIN SODIUM,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],CHEMBL1200530,1978,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,449.032736132
ASCIMINIB,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,CHEMBL4208229,2021,Small molecule,,0,False,0,True,0,True,False,False,449.1066235560001
CRIZOTINIB,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL601719,2011,Small molecule,,0,False,0,True,0,True,False,False,449.118543904
BICTEGRAVIR,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,CHEMBL3989866,2018,Small molecule,,0,False,0,True,0,True,False,False,449.119855336
TEDIZOLID PHOSPHATE,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,CHEMBL2105669,2014,Small molecule,,0,False,0,True,0,True,True,False,450.0852970819999
DILTIAZEM HYDROCHLORIDE,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl,CHEMBL1697,1982,Small molecule,Vasodilator (coronary),0,False,0,True,0,True,True,False,450.138006024
EMPAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL2107830,2014,Small molecule,,0,False,0,True,1,True,False,False,450.144530884
SUVOREXANT,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,CHEMBL1083659,2014,Small molecule,,0,False,0,True,0,True,False,False,450.157101656
DARIDOREXANT,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,CHEMBL4297590,2022,Small molecule,,0,False,0,True,0,True,False,False,450.15710165600007
MITAPIVAT,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,CHEMBL4299940,2022,Small molecule,,0,False,0,True,0,True,False,False,450.172561692
BETRIXABAN,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,CHEMBL512351,2017,Small molecule,,0,False,0,True,0,True,False,False,451.141117244
