pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
TRIMETHOBENZAMIDE,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,CHEMBL1201256,1970,Small molecule,Anti-Emetic,0,False,0,True,0,True,True,False,388.19982199599997
CYCLOTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,CHEMBL61593,1970,Small molecule,Antihypertensive; Diuretic,0,False,0,True,0,True,False,False,389.0270756719999
CEFPROZIL,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CHEMBL3301800,1970,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,389.104541708
TADALAFIL,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,CHEMBL779,1970,Small molecule,,0,False,0,True,0,True,False,False,389.137556088
HETACILLIN,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,CHEMBL1201116,1970,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,389.14092721599997
GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,CHEMBL430,1970,Small molecule,,0,False,0,True,0,True,False,False,389.14993234
ALFUZOSIN,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,CHEMBL709,1970,Small molecule,Antihypertensive (alpha-blocker),0,False,0,True,0,True,False,False,389.20630434400005
LEVOMETHADYL ACETATE HYDROCHLORIDE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,CHEMBL1200817,1970,Small molecule,Analgesic (narcotic),0,False,0,True,0,True,False,False,389.212156944
PERMETHRIN,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,CHEMBL1525,1970,Small molecule,Ectoparasiticide,0,True,0,True,0,False,False,True,390.07894985999997
REGADENOSON,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,CHEMBL317052,1970,Small molecule,,0,False,0,True,1,False,True,False,390.1400156759999
VALGANCICLOVIR HYDROCHLORIDE,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21.Cl,CHEMBL1200454,1970,Small molecule,Antiviral,0,False,0,True,1,True,False,False,390.1418455160001
FLIBANSERIN,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,CHEMBL231068,1970,Small molecule,,0,False,0,True,0,True,False,False,390.16674595200004
MECLIZINE,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,CHEMBL1623,1970,Small molecule,Anti-Emetic,0,False,0,True,0,True,False,False,390.186276544
LUBIPROSTONE,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,CHEMBL1201134,1970,Small molecule,,0,False,0,True,1,True,False,False,390.2217805639999
TREPROSTINIL,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,CHEMBL1237119,1970,Small molecule,,0,False,0,True,1,True,True,True,390.2406241879999
CHLOROQUINE HYDROCHLORIDE,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.Cl.Cl,CHEMBL4297165,1970,Small molecule,,0,False,0,True,0,False,True,False,391.13488093599994
FLAVOXATE,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,CHEMBL1493,1970,Small molecule,Relaxant (smooth muscle),0,False,0,True,0,True,False,False,391.17835828
ABIRATERONE ACETATE,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,CHEMBL271227,1970,Small molecule,,0,False,0,True,1,True,False,False,391.25112929600004
EDETATE CALCIUM DISODIUM,O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+],CHEMBL3989522,1970,Small molecule,,0,False,0,True,0,True,True,False,392.012059568
PIOGLITAZONE HYDROCHLORIDE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,CHEMBL1715,1970,Small molecule,Antidiabetic,0,False,0,True,0,True,False,False,392.096141212
TIOTROPIUM,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,CHEMBL1900528,1970,Small molecule,,0,False,0,True,0,False,False,True,392.09847660409
SPARFLOXACIN,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,CHEMBL850,1970,Small molecule,Antibacterial,0,False,0,True,0,True,False,False,392.165997004
BETAMETHASONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL632,1970,Small molecule,Glucocorticoid,0,False,0,True,1,True,False,True,392.19990224799994
DEXAMETHASONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL384467,1970,Small molecule,Glucocorticoid,0,False,0,True,1,True,True,True,392.19990224799994
IVACAFTOR,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,1970,Small molecule,,0,False,0,True,0,True,False,False,392.2099927559999
INDACATEROL,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,CHEMBL1095777,1970,Small molecule,,0,False,0,True,0,False,False,True,392.20999275599996
TROSPIUM,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,CHEMBL1888176,1970,Small molecule,,0,False,0,True,0,True,False,False,392.22202024009
DEOXYCHOLIC ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,CHEMBL406393,1970,Small molecule,,0,False,0,True,1,False,True,False,392.29265975999994
CHENODIOL,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL240597,1970,Small molecule,Anticholelithogenic,0,False,0,True,1,True,False,False,392.29265976
URSODIOL,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1551,1970,Small molecule,Anticholelithogenic,0,False,0,True,1,True,False,False,392.29265976
BENDAMUSTINE HYDROCHLORIDE,Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,CHEMBL1201734,1970,Small molecule,,0,False,0,True,0,False,True,False,393.07775998399995
BESIFLOXACIN,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,CHEMBL1201760,1970,Small molecule,,0,False,0,True,0,False,False,True,393.125547432
CINACALCET HYDROCHLORIDE,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,CHEMBL1200776,1970,Small molecule,,0,False,0,True,0,True,False,False,393.147112076
ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,1970,Small molecule,,0,False,0,True,0,True,False,False,393.16885621599994
NALBUPHINE HYDROCHLORIDE,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,CHEMBL1201132,1970,Small molecule,Antagonist (to narcotics); Analgesic,0,False,0,True,1,False,True,False,393.170686056
OXYBUTYNIN CHLORIDE,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,CHEMBL1133,1970,Small molecule,Anticholinergic,0,False,0,True,0,True,False,True,393.207071564
LUMATEPERONE,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,CHEMBL3306803,1970,Small molecule,,0,False,0,True,0,True,False,False,393.221640736
TRIAMCINOLONE,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,CHEMBL1451,1970,Small molecule,Glucocorticoid,0,False,0,True,1,True,False,False,394.179166804
CEFDINIR,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,CHEMBL927,1970,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,395.0358105160001
GREPAFLOXACIN HYDROCHLORIDE,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl,CHEMBL1200393,1970,Small molecule,Antibacterial,0,True,0,True,0,True,False,False,395.141197496
SULCONAZOLE,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,CHEMBL1221,1970,Small molecule,Antifungal,0,False,0,True,0,False,False,True,396.00215252000004
CEPHALOTHIN,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CHEMBL617,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,396.04497823200006
MIRABEGRON,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,CHEMBL2095212,1970,Small molecule,,0,False,0,True,0,True,False,False,396.16199700799996
ESTRADIOL CYPIONATE,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,CHEMBL1200973,1970,Small molecule,Estrogen,0,False,0,True,1,False,True,False,396.26644501199996
ERGOCALCIFEROL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,CHEMBL1536,1970,Small molecule,Vitamin (antirachitic),0,False,0,True,1,True,True,False,396.339216028
METHSCOPOLAMINE BROMIDE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],CHEMBL1354199,1970,Small molecule,,0,False,0,True,0,True,False,False,397.08887034799994
SULFASALAZINE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,CHEMBL421,1970,Small molecule,Antibacterial,0,False,0,True,0,True,False,False,398.068490548
DAROLUTAMIDE,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,CHEMBL4297185,1970,Small molecule,,0,False,0,True,0,True,False,False,398.1258015280001
FINAFLOXACIN,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL1908370,1970,Small molecule,,0,False,0,True,0,False,False,True,398.13903330799997
SUNITINIB,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535,1970,Small molecule,,0,False,0,True,0,True,False,False,398.211804324
COLCHICINE,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,1970,Small molecule,Suppressant (gout),0,False,0,True,0,True,False,False,399.16818752
THIETHYLPERAZINE,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,CHEMBL1378,1970,Small molecule,Anti-Emetic,0,False,0,True,0,True,True,True,399.180289928
ACAMPROSATE CALCIUM,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],CHEMBL2068724,1970,Small molecule,,0,False,0,True,0,True,False,False,400.0286985799999
TESTOSTERONE ENANTHATE,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1200335,1970,Small molecule,Androgen,0,False,0,True,1,False,True,False,400.29774513999996
CALCIFEDIOL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,CHEMBL1040,1970,Small molecule,Regulator (calcium),0,False,0,True,1,True,False,False,400.334130648
BALSALAZIDE DISODIUM,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],CHEMBL1200760,1970,Small molecule,Anti-Inflammatory (gastrointestinal),0,False,0,True,0,True,False,False,401.059973696
CEPHALEXIN HYDROCHLORIDE,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.Cl.O,CHEMBL1200366,1970,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,401.08121942
OXACILLIN,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL819,1970,Small molecule,Antibacterial,0,False,0,True,1,True,True,False,401.104541708
MOXIFLOXACIN,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL32,1970,Small molecule,,0,False,0,True,0,True,True,True,401.17508446799997
RISDIPLAM,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,CHEMBL4297528,1970,Small molecule,,0,False,0,True,0,True,False,False,401.19640835600006
ROFLUMILAST,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CHEMBL193240,1970,Small molecule,,0,False,0,True,0,True,False,False,402.03495410799997
RILPIVIRINE HYDROCHLORIDE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl,CHEMBL1628504,1970,Small molecule,,0,False,0,True,0,True,False,False,402.13597228800006
PREDNISOLONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1152,1970,Small molecule,Glucocorticoid,0,False,0,True,1,True,True,True,402.20423868
CORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,CHEMBL1650,1970,Small molecule,Glucocorticoid,0,False,0,True,1,True,True,False,402.20423868
CLASCOTERONE,CCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL3590187,1970,Small molecule,,0,False,0,True,1,False,False,True,402.24062418799997
LESINURAD,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,CHEMBL2105720,1970,Small molecule,,0,False,0,True,0,True,False,False,402.999009788
PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL567,1970,Small molecule,Antipsychotic,0,False,0,True,0,True,True,False,403.14851113199995
HEXACHLOROPHENE,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,CHEMBL496,1970,Small molecule,"Anti-Infective, Topical; Detergent",0,False,0,True,0,False,False,True,403.849895512
SULFOXONE,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,CHEMBL1570,1970,Small molecule,,0,False,0,True,0,True,False,False,404.017049232
CITALOPRAM HYDROBROMIDE,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CHEMBL1200781,1970,Small molecule,,0,False,0,True,0,True,False,False,404.089953644
SULFINPYRAZONE,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,CHEMBL832,1970,Small molecule,Uricosuric,0,False,0,True,0,True,False,False,404.1194635
OZANIMOD,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,CHEMBL3707247,1970,Small molecule,,0,False,0,True,0,True,False,False,404.184840628
HYDROCORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1091,1970,Small molecule,Glucocorticoid,0,False,0,True,1,False,True,True,404.219888744
BENZQUINAMIDE,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,CHEMBL1201250,1970,Small molecule,Anti-Emetic,0,False,0,True,0,False,True,True,404.23112212399997
LOVASTATIN,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CHEMBL503,1970,Small molecule,Inhibitor (HMG-CoA reductase); Antihyperlipidemic,0,False,0,True,1,True,False,False,404.2562742519999
ELIGLUSTAT,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,CHEMBL2110588,1970,Small molecule,,0,False,0,True,0,True,False,False,404.26750763199993
CEFTIZOXIME SODIUM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+],CHEMBL1201019,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,405.01775476400013
CEPHALOGLYCIN,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,CHEMBL1200971,1970,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,405.09945632800003
CABOTEGRAVIR,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CHEMBL2403238,1970,Small molecule,,0,False,0,True,0,True,True,False,405.113627084
NEBIVOLOL,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,CHEMBL434394,1970,Small molecule,Antihypertensive (beta-blocker),0,False,0,True,0,True,False,False,405.17516472
TOREMIFENE,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,CHEMBL1655,1970,Small molecule,Anti-Estrogen; Antineoplastic,0,False,0,True,0,True,False,False,405.185942196
CLOMIPHENE,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,CHEMBL2355051,1970,Small molecule,Anti-Estrogen,0,False,0,True,0,True,False,False,405.185942196
LISINOPRIL,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CHEMBL1237,1970,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,405.22637109199997
FOSPHENYTOIN SODIUM,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-].[Na+].[Na+],CHEMBL919,1970,Small molecule,Anticonvulsant,0,False,0,True,0,False,True,False,406.030661326
THIORIDAZINE HYDROCHLORIDE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,CHEMBL1200916,1970,Small molecule,Sedative-Hypnotic; Antipsychotic,0,True,0,True,0,True,False,False,406.130418544
LORLATINIB,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,CHEMBL3286830,1970,Small molecule,,0,False,0,True,1,True,False,False,406.155352068
CARVEDILOL,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CHEMBL723,1970,Small molecule,Antihypertensive; Anti-Anginal,0,False,0,True,0,True,False,False,406.189257312
LINCOMYCIN,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,CHEMBL1447,1970,Small molecule,Antibacterial,0,False,0,True,1,True,True,False,406.21375780799997
NANDROLONE PHENPROPIONATE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,CHEMBL1200412,1970,Small molecule,Androgen,0,False,0,True,1,False,True,False,406.25079494799996
SITAGLIPTIN,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL1422,1970,Small molecule,,0,False,0,True,0,True,False,False,407.11807942
TRAZODONE HYDROCHLORIDE,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,CHEMBL1200798,1970,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,407.12796571600006
TRIFLUOPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL422,1970,Small molecule,Antipsychotic; Sedative-Hypnotic,0,False,0,True,0,True,True,False,407.164303428
MILTEFOSINE,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CHEMBL125,1970,Small molecule,,0,False,0,True,0,True,False,False,407.316445582
CLORAZEPATE DIPOTASSIUM,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-],CHEMBL2096631,1970,Small molecule,Tranquilizer (minor),0,False,0,True,0,True,False,False,407.96814787200003
DAPAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,CHEMBL429910,1970,Small molecule,,0,False,0,True,1,True,False,False,408.1339662
LEVAMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,CHEMBL2111097,1970,Small molecule,,0,False,0,True,0,True,False,False,408.14519958
AMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,CHEMBL1491,1970,Small molecule,Antihypertensive; Anti-Anginal,0,False,0,True,0,True,False,False,408.14519958
TAMSULOSIN,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CHEMBL836,1970,Small molecule,Benign Prostatic Hyperplasia Therapy Agent,0,False,0,True,0,True,False,False,408.17189299599994
CHOLIC ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,CHEMBL205596,1970,Small molecule,,0,False,0,True,1,True,False,False,408.28757437999997
PRASUGREL HYDROCHLORIDE,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl,CHEMBL1201773,1970,Small molecule,,0,False,0,True,0,True,False,False,409.091470432
EZETIMIBE,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,CHEMBL1138,1970,Small molecule,,0,False,0,True,0,True,False,False,409.148949972
BUTOCONAZOLE,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,CHEMBL1295,1970,Small molecule,Antifungal,0,False,0,True,0,False,False,True,410.017802584
CEFTIBUTEN,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,CHEMBL1605,1970,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,410.035476168
LEMBOREXANT,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,CHEMBL3545367,1970,Small molecule,,0,False,0,True,0,True,False,False,410.15543232000005
PIPERACETAZINE,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,CHEMBL1584,1970,Small molecule,Antipsychotic,0,False,0,True,0,True,False,False,410.2027992
RISPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CHEMBL85,1970,Small molecule,Neuroleptic,0,False,0,True,0,True,True,False,410.211804324
TIAGABINE HYDROCHLORIDE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,CHEMBL1695,1970,Small molecule,Anticonvulsant,0,False,0,True,0,True,False,False,411.10934875199996
FLUVASTATIN,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CHEMBL2220442,1970,Small molecule,Antihyperlipidemic; Inhibitor (HMG-CoA reductase),0,False,0,True,0,True,False,False,411.18458653199997
ACETOPHENAZINE,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CHEMBL1085,1970,Small molecule,Antipsychotic,0,False,0,True,0,True,False,False,411.198048168
SACUBITRIL,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,CHEMBL3137301,1970,Small molecule,,0,False,0,True,0,True,False,False,411.20457302799997
FESOTERODINE,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,CHEMBL1201764,1970,Small molecule,,0,False,0,True,0,True,False,False,411.277344044
OPICAPONE,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,CHEMBL1089318,1970,Small molecule,,0,False,0,True,0,True,False,False,411.99773939999994
ZIPRASIDONE,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,CHEMBL708,1970,Small molecule,Antipsychotic,0,False,0,True,0,True,True,False,412.112459972
CAPMATINIB,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,CHEMBL3188267,1970,Small molecule,,0,False,0,True,0,True,False,False,412.1447873840001
REMIFENTANIL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,CHEMBL1201120,1970,Small molecule,Analgesic,0,False,0,True,0,False,True,False,412.176499708
ADAPALENE,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,CHEMBL1265,1970,Small molecule,Anti-Acne,0,False,0,True,0,False,False,True,412.20384475599997
TESTOSTERONE CYPIONATE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,CHEMBL1201101,1970,Small molecule,Androgen,0,False,0,True,1,False,True,False,412.29774513999996
