pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
DOPEXAMINE,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,CHEMBL77622,,Small molecule,Cardiovascular Agent,0,False,0,True,0,False,False,False,356.24637826399993
TOLRESTAT,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,CHEMBL436,,Small molecule,Inhibitor (aldose reductase),0,True,0,True,0,False,False,False,357.064648968
NALBUPHINE,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,CHEMBL895,,Small molecule,Antagonist (to narcotics); Analgesic,0,False,0,True,1,False,False,False,357.194008344
ETORICOXIB,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,CHEMBL416146,,Small molecule,,0,False,0,True,0,False,False,False,358.0542764
CANRENOATE,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,CHEMBL1616951,,Small molecule,Aldosterone Antagonist,0,False,0,True,1,False,False,False,358.21440943999994
PIPERIDOLATE HYDROCHLORIDE,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,CHEMBL1511957,,Small molecule,,0,False,0,True,0,False,False,False,359.165206752
IXAZOMIB,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,CHEMBL2141296,,Small molecule,,0,False,0,True,0,False,False,False,360.081492848
NITRENDIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,CHEMBL475534,,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,360.13213635999995
QUININE HYDROCHLORIDE,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl,CHEMBL588046,,Small molecule,,0,False,0,True,1,False,False,False,360.16045572
BEZAFIBRATE,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CHEMBL264374,,Small molecule,Antihyperlipoproteinemic,0,False,0,True,0,False,False,False,361.1080857999999
EMEPRONIUM BROMIDE,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1.[Br-],CHEMBL2106122,,Small molecule,,0,False,0,True,0,False,False,False,361.140511996
PIRETANIDE,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,CHEMBL349803,,Small molecule,Diuretic,0,False,0,True,0,False,False,False,362.093642676
LACHESINE CHLORIDE,CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Cl-],CHEMBL2106313,,Small molecule,,0,False,0,True,0,False,False,False,363.160121372
PHENETHICILLIN,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL1614637,,Small molecule,,0,False,0,True,1,False,False,False,364.10929273999994
LEVOMEPROMAZINE HYDROCHLORIDE,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.Cl,CHEMBL2104973,,Small molecule,,0,False,0,True,0,False,False,False,364.1376121
CYCLOFENIL,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,CHEMBL141305,,Small molecule,,0,True,0,True,0,False,False,False,364.16745924799994
PERICIAZINE,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,CHEMBL251940,,Small molecule,,0,False,0,True,0,False,False,False,365.156183356
GLIBORNURIDE,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,CHEMBL529888,,Small molecule,Antidiabetic,0,False,0,True,0,False,False,False,366.16132831199997
METHYLATROPINE NITRATE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-],CHEMBL516476,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,366.17908655199994
PROPIVERINE,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,CHEMBL1078261,,Small molecule,,0,False,0,True,0,False,False,False,367.214743788
DIACEREIN,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,CHEMBL41286,,Small molecule,,0,False,0,True,0,False,False,False,368.05321734399996
KETAZOLAM,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,CHEMBL2104356,,Small molecule,Tranquilizer (minor),0,False,0,True,0,False,False,False,368.092770084
CINNARIZINE,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL43064,,Small molecule,Antihistaminic,0,False,0,True,0,False,False,False,368.225248896
PRAJMALIUM,CCC[N+]12[C@H](O)[C@@H](CC)[C@@H]3C[C@H]1[C@@H]1N(C)c4ccccc4[C@]14C[C@H]2[C@@H]3[C@H]4O,CHEMBL3833382,,Small molecule,,0,False,0,True,1,False,False,False,369.25365471609
PARECOXIB,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,CHEMBL1206690,,Small molecule,,0,False,0,True,0,False,False,False,370.09872805599997
TEDIZOLID,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,CHEMBL1257051,,Small molecule,,0,False,0,True,0,False,False,False,370.11896656000005
MINAPRINE HYDROCHLORIDE,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,CHEMBL1364551,,Small molecule,,0,True,0,True,0,False,False,False,370.132716748
LORNOXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,CHEMBL1569487,,Small molecule,Anti-Inflammatory; Analgesic,0,False,0,True,0,False,False,False,370.9801254799999
CLEBOPRIDE,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,CHEMBL325109,,Small molecule,Anti-Emetic,0,False,0,True,0,False,False,False,373.155704688
BROMHEXINE,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,CHEMBL253376,,Small molecule,Expectorant; Mucolytic,0,False,0,True,0,False,False,False,373.99932284000005
PAPAVERINE HYDROCHLORIDE,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,CHEMBL98123,,Small molecule,Relaxant (smooth muscle),0,False,0,True,0,False,False,False,375.12373586399997
PICOTAMIDE,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,CHEMBL1257015,,Small molecule,,0,False,0,True,0,False,False,False,376.1535405
ESTRADIOL BENZOATE,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL282575,,Small molecule,,0,False,0,True,1,False,False,False,376.20384475599997
FLUOCORTOLONE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,CHEMBL251634,,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,False,376.20498762799997
CARBENICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL1214,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,378.0885572959999
PROPICILLIN,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL2105612,,Small molecule,,0,False,0,True,1,False,False,False,378.12494280399994
CYCLOPENTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,CHEMBL1373254,,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,379.0427257359999
OXYPERTINE,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,CHEMBL2107011,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,379.225977168
CELIPROLOL,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,CHEMBL27810,,Small molecule,Anti-Adrenergic (beta-receptor),0,False,0,True,0,False,False,False,379.247106536
BENPERIDOL,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CHEMBL297302,,Small molecule,Antipsychotic,0,False,0,True,0,False,False,False,381.18525522799996
MEFRUSIDE,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CHEMBL2105131,,Small molecule,Diuretic,0,False,0,True,0,False,False,False,382.04239138800006
RACECADOTRIL,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,CHEMBL2103772,,Small molecule,,0,False,0,True,0,False,False,False,385.13477921599997
DIPIPANONE HYDROCHLORIDE,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1.Cl,CHEMBL2107606,,Small molecule,,0,False,0,True,0,False,False,False,385.217242324
AMOXICILLIN SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CHEMBL2105950,,Small molecule,,0,False,0,True,1,False,False,False,387.086485956
BARBEXACLONE,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CNC(C)CC1CCCCC1,CHEMBL3833301,,Small molecule,,0,False,0,True,0,False,False,False,387.252191916
ZOPICLONE,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CHEMBL135400,,Small molecule,,0,False,0,True,0,False,False,False,388.10506608400004
REPROTEROL,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,CHEMBL1095607,,Small molecule,Bronchodilator,0,False,0,True,1,False,False,False,389.16991883599997
AMBUTONIUM BROMIDE,CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1.[Br-],CHEMBL2105972,,Small molecule,,0,False,0,True,0,False,False,False,390.1306755840001
YOHIMBINE HYDROCHLORIDE,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O.Cl,CHEMBL537669,,Small molecule,,0,False,0,True,1,False,False,False,390.171020404
FONAZINE,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,CHEMBL346977,,Small molecule,Serotonin Inhibitor,0,False,0,True,0,False,False,False,391.13881904000004
PARECOXIB SODIUM,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],CHEMBL296913,,Small molecule,,0,False,0,True,0,False,False,False,392.0806723040001
DEXTROMORAMIDE,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,CHEMBL3833389,,Small molecule,,0,False,0,True,0,False,False,False,392.246378264
AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,CHEMBL43,,Small molecule,Antineoplastic,0,False,0,True,0,False,False,False,393.11471246800005
IODOFORM,IC(I)I,CHEMBL1451116,,Small molecule,,0,False,0,True,0,False,False,False,393.721244032
DIFLUCORTOLONE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,CHEMBL509924,,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,False,394.19556581599994
GEMEPROST,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,CHEMBL1908315,,Small molecule,Prostaglandin,0,False,0,True,1,False,False,False,394.2719243159999
KETANSERIN,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,CHEMBL51,,Small molecule,Serotonin Antagonist,0,False,0,True,1,False,False,False,395.16451978399994
QUININE DIHYDROCHLORIDE,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl.Cl,CHEMBL2146088,,Small molecule,,0,False,0,True,1,False,False,False,396.137133432
CANRENOATE POTASSIUM,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)[O-].[K+],CHEMBL1371200,,Small molecule,Aldosterone Antagonist,0,False,0,True,1,False,False,False,396.17029108799994
ADEMETIONINE,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,CHEMBL1088977,,Small molecule,,0,False,0,True,1,False,False,False,398.137238804
PHOLCODINE,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CHEMBL2105224,,Small molecule,,0,False,0,True,1,False,False,False,398.22055743999994
DIHYDROTACHYSTEROL,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,CHEMBL2356023,,Small molecule,,0,False,0,True,1,False,False,False,398.354866092
ALFACALCIDOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CHEMBL1601669,,Small molecule,,0,False,0,True,1,False,False,False,400.3341306479999
PHENAZOCINE HYDROBROMIDE,Br.CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,CHEMBL2107297,,Small molecule,,0,False,0,True,0,False,False,False,401.135426616
PHENETHICILLIN POTASSIUM,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[K+],CHEMBL2364720,,Small molecule,,0,False,0,True,1,False,False,False,402.06517438799995
DEHYDROCHOLIC ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,CHEMBL514446,,Small molecule,Choleretic,0,False,0,True,1,False,False,False,402.24062418799997
PHTHALYLSULFATHIAZOLE,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,CHEMBL1524273,,Small molecule,,0,False,0,True,0,False,False,False,403.02966251600003
METERGOLINE,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,CHEMBL19215,,Small molecule,,0,False,0,True,1,False,False,False,403.22597716800004
FLUNARIZINE,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,CHEMBL30008,,Small molecule,Vasodilator,0,False,0,True,0,False,False,False,404.206405272
IMIDAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,CHEMBL317094,,Small molecule,,0,False,0,True,0,False,False,False,405.189985584
PENAMECILLIN,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,CHEMBL2106988,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,406.11985742400003
DIMETHINDENE MALEATE,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1870768,,Small molecule,Antihistaminic,0,False,0,True,0,False,False,False,408.2049073759999
TRIFLUPERIDOL,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,CHEMBL15023,,Small molecule,Antipsychotic,0,False,0,True,0,False,False,False,409.16649185600005
BROMHEXINE HYDROCHLORIDE,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl,CHEMBL1319139,,Small molecule,Expectorant; Mucolytic,0,False,0,True,0,False,False,False,409.9760005520001
OXITROPIUM BROMIDE,CC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],CHEMBL4297109,,Small molecule,,0,False,0,True,0,False,False,False,411.10452041199994
PHENINDAMINE TARTRATE,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12.O=C(O)C(O)C(O)C(=O)O,CHEMBL2107213,,Small molecule,,0,False,0,True,0,False,False,False,411.1681875199999
NOSCAPINE,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,CHEMBL364713,,Small molecule,Antitussive,0,False,0,True,0,False,False,False,413.147452076
PHYSOSTIGMINE SALICYLATE,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=C(O)c1ccccc1O,CHEMBL338975,,Small molecule,Cholinergic (ophthalmic),0,False,0,True,0,False,False,False,413.19507096399997
DOMIPHEN BROMIDE,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],CHEMBL486696,,Small molecule,"Anti-Infective, Topical",0,False,0,True,0,False,False,False,413.22932699999996
LASOFOXIFENE,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,CHEMBL328190,,Small molecule,,0,False,0,True,0,False,False,False,413.23547923200005
ISOCONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,CHEMBL1571863,,Small molecule,Antifungal; Antibacterial,0,False,0,True,0,False,False,False,413.98602378799995
GESTONORONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL2107389,,Small molecule,Progestin,0,False,0,True,1,False,False,False,414.27700969599994
ACEMETACIN,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL189171,,Small molecule,,0,False,0,True,0,False,False,False,415.082264976
CELIPROLOL HYDROCHLORIDE,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1.Cl,CHEMBL1742424,,Small molecule,Anti-Adrenergic (beta-receptor),0,False,0,True,0,False,False,False,415.22378424799996
TROVAFLOXACIN,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,CHEMBL428,,Small molecule,Antibacterial,0,False,0,True,0,False,False,False,416.10962500000005
CYPROTERONE ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL139835,,Small molecule,Anti-Androgen,0,False,0,True,1,False,False,False,416.175437088
DISTIGMINE,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,CHEMBL1199307,,Small molecule,,0,False,0,True,0,False,False,False,416.24125834418
TACALCITOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CHEMBL2105611,,Small molecule,,0,False,0,True,1,False,False,False,416.32904526799996
CILAZAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,CHEMBL515606,,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,417.22637109199997
CALCIUM DOBESILATE,O=S(=O)([O-])c1cc(O)ccc1O.O=S(=O)([O-])c1cc(O)ccc1O.[Ca+2],CHEMBL2106191,,Small molecule,,0,False,0,True,0,False,False,False,417.9341295
LOFEPRAMINE,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,CHEMBL87708,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,418.181191164
BROMPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,CHEMBL28218,,Small molecule,Antipsychotic,0,False,0,True,0,False,False,False,419.089619296
BENZBROMARONE,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,CHEMBL388590,,Small molecule,Uricosuric,0,True,0,True,0,False,False,False,421.9153184439999
CEFUROXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,CHEMBL1436,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,424.068884472
SOTAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,CHEMBL3039507,,Small molecule,,0,False,0,True,1,False,False,False,424.11112257999997
REPROTEROL HYDROCHLORIDE,Cl.Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,CHEMBL2104771,,Small molecule,Bronchodilator,0,False,0,True,1,False,False,False,425.14659654799993
FILGOTINIB,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,CHEMBL3301607,,Small molecule,,0,False,0,True,0,False,False,False,425.152160596
DOMPERIDONE,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CHEMBL219916,,Small molecule,Anti-Emetic,0,False,0,True,0,False,False,False,425.161852688
OXATOMIDE,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL13828,,Small molecule,Anti-Allergic; Anti-Asthmatic,0,False,0,True,0,False,False,False,426.24196158
DOPEXAMINE HYDROCHLORIDE,Cl.Cl.Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,CHEMBL3989581,,Small molecule,,0,False,0,True,0,False,False,False,428.199733688
MEBEVERINE,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,CHEMBL282121,,Small molecule,Relaxant (smooth muscle),0,False,0,True,0,False,False,False,429.25152321999997
MIZOLASTINE,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,CHEMBL94454,,Small molecule,,0,False,0,True,0,False,False,False,432.20738764000004
PIPENZOLATE BROMIDE,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],CHEMBL1401367,,Small molecule,,0,False,0,True,0,False,False,False,433.125255856
ULIPRISTAL,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL2103846,,Small molecule,,0,False,0,True,1,False,False,False,433.26169398
XANTHINOL NIACINATE,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C.O=C(O)c1cccnc1,CHEMBL1560089,,Small molecule,,0,False,0,True,1,False,False,False,434.191382552
LAROPIPRANT,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,CHEMBL426559,,Small molecule,,0,True,0,True,0,False,False,False,435.07073498799997
SCOPOLAMINE HYDROBROMIDE,Br.CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.O.O.O,CHEMBL2251240,,Small molecule,,0,False,0,True,0,False,False,False,437.10491433599987
ISAVUCONAZOLE,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,CHEMBL409153,,Small molecule,,0,False,0,True,0,False,False,False,437.1121876040001
FLUPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL726,,Small molecule,Antipsychotic,0,False,0,True,0,False,False,False,437.17486811199996
AMDINOCILLIN PIVOXIL,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C,CHEMBL1650818,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,439.214092156
SERTINDOLE,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,CHEMBL12713,,Small molecule,Antipsychotic; Neuroleptic,0,True,0,True,0,False,False,False,440.177917352
MIDAZOLAM MALEATE,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.O=C(O)/C=C\C(=O)O,CHEMBL2106922,,Small molecule,Anesthetic (intravenous),0,False,0,True,0,False,False,False,441.08916192399994
ERGONOVINE MALEATE,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,CHEMBL1213135,,Small molecule,Oxytocic,0,False,0,True,1,False,False,False,441.18998558399994
BEPHENIUM HYDROXYNAPHTHOATE,C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,CHEMBL1673148,,Small molecule,,0,False,0,True,0,False,False,False,443.20965840799994
LEVOMEPROMAZINE MALEATE,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,CHEMBL1725730,,Small molecule,,0,False,0,True,0,False,False,False,444.1718929959999
THIOPROPAZATE,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL1697851,,Small molecule,,0,False,0,True,0,False,False,False,445.159075816
DEBRISOQUIN SULFATE,N=C(N)N1CCc2ccccc2C1.N=C(N)N1CCc2ccccc2C1.O=S(=O)(O)O,CHEMBL1593558,,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,448.1892743759999
ONAPRISTONE,CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,CHEMBL1908373,,Small molecule,,0,False,0,True,1,False,False,False,449.292994108
POLDINE METHYLSULFATE,COS(=O)(=O)[O-].C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CHEMBL2106739,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,451.166473268
FLOXACILLIN,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL222645,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,453.05614754399994
FENTICONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,CHEMBL1651990,,Small molecule,Antifungal,0,False,0,True,0,False,False,False,454.06733962
CARBENICILLIN PHENYL,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL1095283,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,454.1198574239999
LOFEPRAMINE HYDROCHLORIDE,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,CHEMBL2106638,,Small molecule,Antidepressant,0,False,0,True,0,False,False,False,454.15786887599995
